"unit_id","type","area","status","price","location","floor_number","transaction_id","customer_id","portfolio_id","monthly_rent"
"7735","Studio","398.28","Available","391420.38","Riceport","24","2402.0","3992.0","",""
"7736","Villa","200.58","Reserved","743720.37","Lisaborough","15","","","148.0",""
"7737","Apartment","39.02","Under Construction","747081.25","Port Kayleestad","19","","","","32848.33"
"7738","Villa","73.27","Under Construction","1437894.52","West Amandaport","19","5744.0","2097.0","276.0","33121.12"
"7739","Apartment","54.28","Available","1774748.22","South Chris","17","","","175.0","59425.27"
"7740","Commercial","381.31","Available","1239574.47","Port Kristen","19","","","72.0","77618.07"
"7741","Apartment","414.34","Reserved","1400811.48","West Annehaven","22","","","388.0","37816.35"
"7742","Commercial","36.26","Reserved","1791936.6","Port Jacob","10","","","342.0",""
"7743","Studio","269.46","Under Construction","2346983.16","Port Judystad","12","3897.0","7462.0","170.0",""
"7744","Commercial","281.61","Sold","2482497.43","East Christineborough","22","","","","68890.26"
"7745","Studio","430.74","Under Construction","852773.79","Humphreytown","30","","","348.0",""
"7746","Studio","96.97","Reserved","2002336.68","Lake Elizabeth","14","","","61.0","63750.98"
"7747","Apartment","122.75","Sold","1923624.4","Mandymouth","14","","","314.0",""
"7748","Studio","276.52","Available","318336.61","Martinshire","26","","","",""
"7749","Commercial","243.24","Reserved","2331288.1","West Kelsey","3","3440.0","5908.0","6.0","42490.77"
"7750","Studio","362.31","Sold","120829.47","West Keith","17","","","263.0","59334.19"
"7751","Villa","427.94","Reserved","1273843.07","Port Amanda","25","","","358.0",""
"7752","Studio","175.15","Sold","1634293.74","Pinedafurt","9","1775.0","4793.0","296.0",""
"7753","Studio","415.25","Under Construction","483085.64","Michellefort","10","","","223.0","34680.76"
"7754","Commercial","99.86","Sold","1266802.87","Ashleyside","16","5817.0","5264.0","","45072.07"
"7755","Commercial","426.84","Under Construction","1060662.13","Ashleyborough","13","5379.0","7674.0","","47088.7"
"7756","Apartment","402.38","Reserved","837442.25","Jenniferfurt","19","3545.0","1693.0","180.0",""
"7757","Studio","314.78","Reserved","1905046.53","Lake Juanborough","28","","","128.0",""
"7758","Studio","172.17","Sold","452635.9","Port John","27","","","164.0","42221.13"
"7759","Studio","183.07","Sold","702832.96","Lake Lauraport","9","","","79.0","77980.02"
"7760","Studio","243.39","Reserved","2148370.35","Christianside","14","5794.0","254.0","",""
"7761","Villa","116.06","Available","2351634.77","Lake Hollychester","1","4130.0","7789.0","217.0",""
"7762","Villa","364.69","Available","2031295.78","North Jamesville","23","1542.0","6195.0","146.0",""
"7763","Apartment","196.75","Available","1239810.63","West Alanport","0","596.0","6258.0","38.0",""
"7764","Commercial","281.24","Reserved","1984925.56","Johnsonchester","25","3005.0","7316.0","",""
"7765","Apartment","387.36","Available","241211.01","North Todd","24","","","54.0",""
"7766","Apartment","410.19","Available","2346866.8","East Kathleenshire","3","6785.0","5641.0","",""
"7767","Apartment","281.05","Under Construction","507539.0","West Emilyborough","10","","","201.0","66199.53"
"7768","Commercial","262.66","Available","2052131.31","West Sabrinahaven","5","1708.0","2624.0","67.0",""
"7769","Studio","373.15","Reserved","262486.82","Lake Allison","15","","","129.0",""
"7770","Villa","286.91","Under Construction","1233703.53","East Victoria","3","","","217.0",""
"7771","Apartment","427.64","Sold","776771.17","West Kylemouth","14","409.0","4595.0","",""
"7772","Studio","120.49","Available","2247862.8","Robertport","26","6726.0","238.0","73.0","15302.38"
"7773","Commercial","319.91","Sold","785048.54","Carterchester","17","","","117.0","47156.28"
"7774","Apartment","290.73","Reserved","1072554.74","New Tanyatown","13","3114.0","4044.0","332.0","78097.34"
"7775","Studio","89.71","Sold","1008927.77","Port Sabrinaton","19","","","",""
"7776","Villa","213.61","Under Construction","1596065.03","Cooperland","30","","","320.0","34951.74"
"7777","Commercial","75.27","Available","2371203.5","Sanchezbury","5","","","102.0",""
"7778","Apartment","207.67","Available","889550.63","North Andreatown","27","","","133.0",""
"7779","Apartment","220.39","Under Construction","580659.42","East Kyle","25","","","305.0",""
"7780","Villa","76.59","Available","414017.27","North Rebecca","25","1334.0","2106.0","326.0",""
"7781","Commercial","104.16","Under Construction","534299.92","Christineside","24","","","18.0",""
"7782","Studio","209.28","Available","1578553.21","Port Rachel","16","6120.0","4693.0","283.0",""
"7783","Commercial","295.99","Sold","50239.05","Camposhaven","10","","","380.0",""
"7784","Commercial","417.2","Sold","2065975.59","Danafort","3","","","45.0",""
"7785","Commercial","435.03","Sold","931966.54","North Fernandoview","24","4532.0","5994.0","391.0",""
"7786","Studio","310.89","Available","461650.84","Tinabury","0","5692.0","1277.0","",""
"7787","Villa","374.07","Sold","445350.92","Kathleenhaven","17","3368.0","5236.0","",""
"7788","Villa","170.28","Sold","1252545.4","East Brenda","16","4132.0","6410.0","133.0","49184.41"
"7789","Villa","267.25","Under Construction","300135.23","Jamesland","26","5731.0","7745.0","261.0","36047.38"
"7790","Villa","418.01","Available","2187302.89","Sanchezville","4","3160.0","4550.0","4.0","48899.55"
"7791","Commercial","272.51","Available","323604.2","West Jamesbury","27","2114.0","4813.0","269.0",""
"7792","Villa","118.11","Reserved","668967.37","Port Deanton","3","","","79.0","41102.88"
"7793","Studio","338.51","Available","1178777.12","Christopherbury","1","","","293.0",""
"7794","Apartment","87.32","Available","1126404.75","Austinmouth","12","4348.0","7090.0","186.0","16360.13"
"7795","Commercial","346.73","Under Construction","457927.11","West Elizabeth","17","","","390.0",""
"7796","Studio","235.25","Reserved","1748863.33","Stephanieton","11","3530.0","588.0","",""
"7797","Apartment","129.7","Available","236273.76","Lake Vanessa","19","3552.0","3046.0","6.0",""
"7798","Apartment","268.77","Reserved","182796.53","Lake Corey","13","5706.0","7025.0","",""
"7799","Villa","278.92","Available","1896071.42","North Allison","1","","","311.0",""
"7800","Studio","171.67","Available","1246456.05","Sandrastad","16","1839.0","7174.0","42.0","74585.9"
"7801","Commercial","230.51","Reserved","2491557.45","Rodneyfort","0","","","332.0",""
"7802","Studio","100.16","Available","1786888.06","Mcmahonstad","28","4561.0","7256.0","49.0",""
"7803","Commercial","305.84","Sold","2187146.79","Port Lindsay","13","","","353.0","11025.68"
"7804","Villa","151.29","Reserved","373839.1","East Mercedesside","6","","","250.0",""
"7805","Studio","422.23","Reserved","1095256.55","Tylerberg","19","","","276.0","73165.0"
"7806","Apartment","157.18","Sold","359601.85","Perezbury","30","","","","26536.83"
"7807","Villa","282.83","Available","2120819.85","Lake Lisastad","19","","","162.0",""
"7808","Villa","194.94","Reserved","2291281.22","Markburgh","5","","","352.0",""
"7809","Villa","136.36","Reserved","1749174.68","East Logan","27","","","",""
"7810","Villa","340.32","Available","721209.15","East Lauratown","27","","","97.0",""
"7811","Villa","46.19","Available","944831.49","Brandichester","27","","","130.0",""
"7812","Apartment","53.76","Under Construction","2256846.75","Richmondchester","27","","","48.0",""
"7813","Commercial","430.71","Sold","1851680.79","Jenniferborough","16","2111.0","4754.0","118.0","59228.03"
"7814","Studio","134.97","Available","231117.66","Smithmouth","2","6343.0","6017.0","324.0","64959.95"
"7815","Commercial","267.05","Under Construction","1719987.45","Toddview","2","","","82.0",""
"7816","Studio","358.55","Sold","1053113.96","Clarkhaven","8","","","370.0","14985.54"
"7817","Apartment","364.94","Available","1161725.82","Suzannebury","28","","","262.0",""
"7818","Commercial","378.17","Under Construction","1122362.91","East Cristina","17","","","",""
"7819","Villa","125.06","Sold","468962.29","Port Ronald","5","","","260.0",""
"7820","Villa","343.73","Available","1458478.35","Port Danny","21","","","","34749.82"
"7821","Studio","239.23","Available","1396614.58","Brandonstad","3","","","212.0","22195.65"
"7822","Villa","191.94","Reserved","766408.09","Harrisshire","25","","","46.0",""
"7823","Commercial","196.2","Under Construction","1276377.42","Gregoryside","25","","","57.0","17175.17"
"7824","Villa","198.31","Under Construction","994461.39","Hannahfurt","16","5226.0","7950.0","105.0",""
"7825","Commercial","153.69","Under Construction","2496316.0","Martinezmouth","18","","","","9595.69"
"7826","Studio","301.82","Under Construction","477374.59","Gregoryhaven","9","","","229.0",""
"7827","Apartment","383.4","Available","2289781.51","Marshallstad","14","3618.0","5048.0","116.0","34512.33"
"7828","Villa","376.74","Sold","662278.15","North Samuelton","0","","","89.0","14645.21"
"7829","Apartment","166.09","Under Construction","887101.33","Cheyenneland","30","","","266.0",""
"7830","Apartment","199.9","Available","963749.41","New Emilyberg","16","","","243.0","35246.98"
"7831","Villa","329.66","Available","651671.33","North Laura","5","","","220.0",""
"7832","Villa","42.71","Reserved","1249717.35","Cameronstad","6","","","207.0",""
"7833","Commercial","221.04","Sold","197159.23","South Amytown","10","6674.0","4320.0","355.0","14168.91"
"7834","Commercial","246.62","Reserved","625139.36","Davidstad","8","3507.0","1730.0","232.0",""
"7835","Studio","399.2","Reserved","474566.59","Susanside","9","","","270.0",""
"7836","Villa","43.35","Reserved","1146531.24","Port Jonathan","23","","","397.0","78948.4"
"7837","Apartment","298.06","Under Construction","917372.82","New Amymouth","3","","","289.0","5281.97"
"7838","Apartment","236.25","Available","555841.71","East Dakota","15","2187.0","1752.0","132.0",""
"7839","Apartment","303.82","Under Construction","1478370.81","Davidchester","17","4896.0","2837.0","",""
"7840","Apartment","145.06","Reserved","218762.7","Danielside","30","","","185.0",""
"7841","Commercial","348.33","Under Construction","1484387.03","East James","23","","","",""
"7842","Apartment","384.48","Reserved","686510.04","Port Cassidyfort","12","6947.0","7310.0","",""
"7843","Commercial","305.94","Reserved","340767.23","East Richardberg","17","","","335.0",""
"7844","Studio","156.1","Reserved","1658520.82","South Anthonyshire","23","5472.0","1833.0","",""
"7845","Apartment","377.62","Reserved","836267.48","Kimstad","29","2011.0","4081.0","",""
"7846","Villa","366.52","Sold","1710493.53","Jillberg","28","","","378.0",""
"7847","Commercial","179.7","Under Construction","2197172.5","West Jacquelinefurt","23","","","",""
"7848","Villa","246.33","Sold","1638204.72","Reyesfort","3","48.0","6576.0","217.0","41667.98"
"7849","Studio","222.88","Reserved","2127545.41","Lake Nicoleside","9","","","328.0",""
"7850","Apartment","157.3","Sold","139741.59","East Charles","17","","","322.0","70863.48"
"7851","Commercial","377.38","Under Construction","948073.16","Gibsonburgh","10","","","202.0",""
"7852","Commercial","111.96","Reserved","1705057.43","Halltown","6","1803.0","5712.0","283.0",""
"7853","Commercial","67.69","Available","1088199.15","Port Benjaminfurt","27","","","101.0",""
"7854","Apartment","70.63","Reserved","1514878.7","Codystad","19","530.0","3448.0","12.0",""
"7855","Villa","46.29","Available","1591634.02","Vaughnbury","30","","","282.0","55163.62"
"7856","Commercial","237.16","Sold","478767.96","Gregoryburgh","6","","","105.0","11705.94"
"7857","Studio","165.02","Available","1189756.37","East Catherinestad","29","","","13.0",""
"7858","Commercial","301.52","Sold","53062.81","South John","30","","","17.0",""
"7859","Commercial","330.09","Available","1796144.23","New Scott","29","","","265.0","37784.87"
"7860","Commercial","177.51","Reserved","2113655.98","Danielshire","11","","","230.0",""
"7861","Commercial","360.6","Sold","2459026.42","Morganmouth","27","","","390.0",""
"7862","Commercial","189.35","Under Construction","2271739.88","North Olivia","28","","","",""
"7863","Commercial","71.27","Available","1058091.86","Schroederbury","25","","","187.0","39368.43"
"7864","Apartment","217.96","Under Construction","1581490.56","West Bruceland","15","","","15.0",""
"7865","Apartment","105.64","Under Construction","2172807.82","New Janetview","11","4195.0","7295.0","190.0",""
"7866","Apartment","263.98","Under Construction","2265313.39","North Cherylshire","9","4417.0","3854.0","43.0",""
"7867","Studio","36.09","Sold","1593470.88","Lake Kimberlybury","7","","","254.0",""
"7868","Studio","206.17","Sold","1287492.7","Elizabethfurt","4","","","400.0","60529.14"
"7869","Apartment","129.27","Under Construction","552003.62","North Margaretstad","0","3911.0","1680.0","117.0","57428.59"
"7870","Studio","251.37","Available","622415.79","Rachelberg","26","","","230.0",""
"7871","Apartment","235.87","Under Construction","1175918.09","Hillmouth","27","5750.0","6745.0","354.0",""
"7872","Commercial","321.95","Available","56519.7","Scottview","20","","","398.0","48593.78"
"7873","Apartment","286.36","Sold","1876499.84","Cunninghamchester","14","2427.0","5451.0","387.0",""
"7874","Commercial","404.03","Reserved","1128465.0","Jimenezport","22","563.0","664.0","110.0","30031.54"
"7875","Villa","77.46","Sold","875247.82","East Christopher","0","549.0","2719.0","","9204.83"
"7876","Villa","368.17","Under Construction","2027165.06","South Dianeberg","24","","","238.0",""
"7877","Studio","208.15","Sold","686121.02","Cainport","30","","","138.0",""
"7878","Commercial","83.98","Available","2135531.06","Kristaburgh","14","3917.0","7670.0","297.0",""
"7879","Commercial","399.16","Sold","702409.56","North Adrienneside","6","","","208.0",""
"7880","Villa","293.03","Sold","683701.48","New Megan","20","","","365.0","21109.62"
"7881","Apartment","43.8","Under Construction","1464040.57","Danieltown","22","4977.0","2332.0","256.0","15395.56"
"7882","Villa","40.13","Sold","306885.35","North Kevinfort","16","610.0","4704.0","287.0","27846.46"
"7883","Commercial","312.7","Reserved","546426.48","Youngport","7","","","50.0",""
"7884","Villa","403.35","Available","756796.61","Richardsonfort","14","","","","29173.2"
"7885","Villa","125.46","Available","671823.08","North Allison","8","","","287.0",""
"7886","Apartment","65.77","Under Construction","772187.92","Morganstad","24","","","246.0",""
"7887","Apartment","391.74","Sold","1736640.13","Lake Ronaldchester","16","","","117.0",""
"7888","Commercial","398.24","Reserved","306904.59","Lauraview","7","5620.0","2596.0","",""
"7889","Apartment","224.08","Sold","611674.44","North Nathanberg","13","","","58.0",""
